CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.4016954742625569,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.0790050987685822,-0.11010287272243321,0.3562963687887338,-0.8924354725350314,1.6759587488446641,1.5563367923329152,0.8129041443737431,-2.8483930719140558,1.2128340940573121,11.0
-0.39652547414938294,0.923185107212286,-1.3008172324752336,-0.29329423004270655,-0.6940153400273907,1.6723554823229794,0.13896460750341827,-0.34314582987853814,-0.28494153855996174,-1.073665359959252,-0.017820832844618533,0.43472665721891096,-0.8752784510538351,33.4
-0.3321080426728415,0.36427234835592565,-1.0391186827555743,-0.29329423004270655,0.8049149826262093,1.5459709045813734,1.1239682352642852,-0.9117899546155713,-0.5156356900193295,-0.8248813725802633,-2.5099957644997017,0.28586681275244347,-0.6921350251703324,36.0
-0.3952545959896449,1.4391045769258493,-1.1166048455217306,-0.29329423004270655,-0.9938014045581105,1.3208029787198907,-1.4594754432401955,1.2527020267427587,-0.5156356900193295,-0.031141984275870498,-1.4946652367883717,0.3646170611108981,-1.374760521645206,36.4
-0.3987213239240897,-0.49559343450001336,-0.8607543080863093,-0.29329423004270655,-0.32570674646107733,-0.41226370226558273,-0.7899534044418838,0.4654938726571895,-0.5156356900193295,-1.0618185034173955,0.8129041443737431,0.43472665721891096,-0.42158223693333985,19.0
-0.3168706404475584,-0.49559343450001336,-0.4294634021237423,-0.29329423004270655,-0.12870447548374692,-1.1807400427863837,-1.0984242914274933,-0.013978016347795079,-0.6309827657490134,-0.5701739569303462,1.1821152453596817,-0.7455426900534293,-0.15102944869634743,20.2
-0.4010616663061052,2.7289032512097577,-1.1882429960036482,-0.29329423004270655,-1.0708892497231528,1.097087749154289,-1.8275372970298436,0.7434903238091393,-0.7463298414786972,-0.895962511831403,-0.06397222046785984,0.42072661306629705,-1.4982435890969612,34.9
-0.34143109976714725,0.36427234835592565,-1.0391186827555743,-0.29329423004270655,0.18821222130587065,2.9463701338102064,-0.032797590931750935,-0.6630140507998511,-0.5156356900193295,-0.8248813725802633,-2.5099957644997017,0.29953873087023075,-0.7406957820333823,50.0
-0.3974953260438945,-0.49559343450001336,-1.1458449069429213,-0.29329423004270655,-0.79679913358078,-0.5822291688836049,-1.4770021981825598,0.6554510333696104,-0.6309827657490134,0.15840772039383524,-0.7100916471932529,0.27656990843234786,-0.38967088242333553,19.3
0.6366623465658224,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,0.6670896455736512,0.9171525269443876,-0.6278455406778944,1.6759587488446641,1.5563367923329152,0.8129041443737431,-3.8333180531194517,0.8229605889568258,14.9
-0.39078846085464813,-0.49559343450001336,-0.6092897798640668,-0.29329423004270655,-0.8995829271341698,0.7281028900006333,-2.279727574542839,0.8944552840373508,-0.7463298414786972,-1.0085076489790408,-0.24857777096083,0.3090543858802107,-1.101432833016039,26.6
0.015257658502140255,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.8584488665484538,-0.02584648756136135,0.8119919972902025,-0.7225408847109751,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.07113431313921856,0.19583310032543783,19.9
-0.4000348930814417,1.7615542454968263,-0.8417482681625351,-0.29329423004270655,-1.2678915207004828,0.4303001493451256,-1.5786573768482721,1.6480055217243221,-0.40028861428964563,-0.6531019527233425,-0.8485458100629786,0.15931953865420445,-0.45349359144334417,24.8
-0.378563510563559,-0.49559343450001336,-0.20285292610951233,-0.29329423004270655,0.27386538260036214,-0.36287202820564496,-0.09238855773578926,-0.6689148075317232,-0.40028861428964563,-0.07260598217236863,0.35139026814132013,0.43472665721891096,0.01962692542237097,21.2
-0.39569135773446446,-0.49559343450001336,0.415574372948677,-0.29329423004270655,-0.9938014045581105,-0.20598082825054806,-1.7363981713295498,0.7914516745257943,-0.6309827657490134,-0.6767956658070557,-1.125454135802433,0.43472665721891096,-0.5825264596794483,23.9
-0.3997831256596159,-0.49559343450001336,0.12463576180782669,-0.29329423004270655,0.17108158904697235,-0.2161497023217113,0.3072214549501143,-0.7263173690193732,-0.977023992938065,-0.7715705181419086,1.1821152453596817,0.43472665721891096,-0.5131539498750912,20.6
-0.38950773092623,-0.49559343450001336,-1.027422658187098,-0.29329423004270655,-0.3685333271083231,-1.0122272724642425,0.720852871589909,-0.5806394868229193,-0.5156356900193295,-0.6353316679105576,-0.8485458100629786,0.43472665721891096,0.2652056101297949,23.1
-0.40023630701890234,0.5792387940699104,-0.9090004094312745,-0.29329423004270655,-1.088019881982051,0.6656369492777716,-1.2070901720701512,0.7433014995937194,-0.6309827657490134,-0.7241830919744822,0.2590874928948359,0.43472665721891096,-1.0389975741921176,28.0
-0.3841199080991579,-0.49559343450001336,-0.6092897798640668,-0.29329423004270655,-0.8995829271341698,-0.7013502651458096,-1.214100874047097,0.6015417198672284,-0.7463298414786972,-1.0085076489790408,-0.24857777096083,0.43472665721891096,0.19028329954108938,20.0
-0.3607318092525058,-0.49559343450001336,-0.17215086161726167,-0.29329423004270655,-0.07731257870705202,0.1644567271989873,-0.025786888954805166,-0.1386019985249299,-0.6309827657490134,-0.5879442417431311,-0.017820832844618533,0.41624222392366256,-0.3355603247759372,23.1
-0.4015914725329038,0.7082186614983013,0.5793187169073464,-0.29329423004270655,-0.7625378690629835,-0.08395433939658266,-1.3683363175399017,-0.0756291226823928,-0.6309827657490134,-0.7893408029546934,-0.11012360809110279,0.4284922625572,-0.9113521561521006,25.0
0.8626257969364046,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.2588767374870133,-1.790872487056208,1.0188077056101001,-0.9706086977188706,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,1.7900133756295629,9.7
-0.3998542773223058,0.5792387940699104,-0.9090004094312745,-0.29329423004270655,-1.088019881982051,0.5087457493226734,0.0863843426763257,0.7433014995937194,-0.6309827657490134,-0.7241830919744822,0.2590874928948359,0.42083598841123926,-0.7712196863472994,23.9
-0.39870162038672946,0.923185107212286,-1.3008172324752336,-0.29329423004270655,-0.6940153400273907,1.4050593638809612,-0.9406834969462157,0.09247163509517446,-0.28494153855996174,-1.073665359959252,-0.017820832844618533,0.3995077961474912,-0.8114557420338265,36.1
-0.04120282780374153,-0.49559343450001336,1.2430681111683815,3.409545424246464,2.7235457956228166,-1.2577329464680531,1.1239682352642852,-1.18228064320458,-0.5156356900193295,-0.0015248429212289753,-1.725422174904583,0.43472665721891096,1.948182697983497,13.4
0.10633069210424688,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,-0.425337968928508,0.6998207656590721,-0.5879564251704403,1.6759587488446641,1.5563367923329152,0.8129041443737431,-3.7917554220413785,0.8645840948394401,12.7
-0.3975270706318639,-0.49559343450001336,-1.2598811464855664,-0.29329423004270655,-0.5569702819562043,2.1735357044017625,0.5385746201893213,-0.5122379147870598,-0.7463298414786972,-1.245444779816173,-0.29472915858407134,0.42007036099664324,-0.7240463796803367,39.8
9.334960772892764,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.0104825697329889,1.015736756584979,0.8400348051979857,-1.1374820980962084,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,0.6148430595437546,10.4
-0.39307078726554723,2.9438696969237426,-1.3402913153938414,-0.29329423004270655,-1.19936899166489,-0.48344582076372933,-1.6978393104563485,3.190935391974191,-0.6309827657490134,-0.410241393615282,1.6436291215921048,0.20656968766927722,-1.0001489687016776,20.6
-0.34513317550895095,-0.49559343450001336,1.5807908205831378,-0.29329423004270655,0.607912711648879,-0.17111611714941527,1.0503558645063558,-1.0184284302739608,-0.6309827657490134,0.19987171829033337,1.274418020606166,0.43472665721891096,0.7882743340546472,17.8
-0.3859983119941713,-0.49559343450001336,-0.36805927313924125,-0.29329423004270655,-0.2828801658138316,-0.6287154503517819,0.8400348051979857,-0.7624300002184293,-0.5156356900193295,-0.11406998006886676,1.1359638577364388,0.42127348979100865,0.8160233379763899,19.5
-0.3957143451947181,0.7942052397838951,-0.8987663879338577,-0.29329423004270655,-1.0708892497231528,0.30827366049116023,-1.7328928203410767,1.1158516766171849,-0.40028861428964563,-0.6116379548268444,-0.8485458100629786,0.2434291789148318,-0.8905404032107935,23.7
-0.4009051326481874,2.9438696969237426,-0.8958423817917385,-0.29329423004270655,-1.2164996239237884,0.860298252925762,-1.4033898274246301,0.6092363066455895,-0.6309827657490134,-0.9374265097279011,0.35139026814132013,0.43472665721891096,-1.3109378126251974,28.5
-0.3675393814104824,0.4502589266415195,-0.7628001023253195,-0.29329423004270655,-1.0451933013348054,-0.23358205787227834,-1.1580152582315315,1.9965278173356051,-0.28494153855996174,-0.4339351066989952,0.30523888051807885,0.36122642541768685,-0.5020543483063941,24.3
-0.3863923827413768,-0.49559343450001336,-0.5405756355242681,-0.29329423004270655,-0.5141437013089586,0.22837536421773139,-0.5480841862372581,0.33718781827936656,-0.5156356900193295,-0.6886425223489123,0.5359958186342904,0.43472665721891096,-0.7739945867394736,23.8
0.07934231912548584,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,0.265300066470913,-0.38611516893973347,0.9311739308982792,-0.6069804648739956,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.2828849809475075,1.1850850901355694,19.1
-0.3913795669754565,-0.49559343450001336,-1.1970150144300056,-0.29329423004270655,-0.9252788755225173,0.5174619270979569,-0.35528988187125204,-0.15620985661283576,-0.8616769172083811,-0.7538002333291236,-0.20242638333758706,0.009037814703486519,-0.8503043475242664,28.4
-0.3945594989772128,-0.49559343450001336,2.130503975301528,-0.29329423004270655,0.23960411808256554,-0.4471284133667155,0.875088315082714,-0.8210127130524537,-0.8616769172083811,-1.2750619211708145,0.30523888051807885,0.22899163338244788,0.7147394736620286,20.5
-0.3456159121742778,0.36427234835592565,-1.0391186827555743,-0.29329423004270655,0.8049149826262093,1.3571203861169046,0.4859943553622288,-0.809116787481,-0.5156356900193295,-0.8248813725802633,-2.5099957644997017,0.38988276579256903,-0.442393989874647,33.8
-0.2965409684556075,-0.49559343450001336,-0.4294634021237423,-0.29329423004270655,-0.12870447548374692,-0.662127465157035,1.1239682352642852,0.12702646651701638,-0.6309827657490134,-0.5701739569303462,1.1821152453596817,0.40891407581252903,0.985292261899021,14.5
-0.335802455927894,-0.49559343450001336,-0.4294634021237423,-0.29329423004270655,-0.12870447548374692,-0.46456076891728254,-0.21507584233233856,0.4160691342710302,-0.6309827657490134,-0.5701739569303462,1.1821152453596817,0.43472665721891096,-0.6269248659542368,20.4
-0.38594248530498376,0.5792387940699104,-0.8695263265126667,-0.29329423004270655,-0.8567563464869241,-0.439864931887313,0.8926150700250782,1.4125889311495603,-0.16959446283027788,-0.7064128071616972,0.5821472062575316,0.22888225803750567,0.23051935522761635,16.0
0.6705808914905796,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.0104825697329889,0.7629676011017661,1.0819040234026112,-1.165097639601369,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,1.1739854885668721,13.3
-0.4017140723209233,2.7289032512097577,-1.1882429960036482,-0.29329423004270655,-1.0708892497231528,0.4738810382215406,-1.6172162377214734,0.7434903238091393,-0.7463298414786972,-0.895962511831403,-0.06397222046785984,0.42083598841123926,-1.1735802432125704,30.8
0.09396562776970682,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.413052427817098,-3.9335995234799914,0.6998207656590721,-1.044627790163472,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.02683729843758764,-0.7850941883081708,27.5
-0.3921939798530148,0.36427234835592565,-0.6019797645087692,-0.29329423004270655,-0.7625378690629835,0.3910773493563511,-0.3237417229749963,0.043141308816725094,-0.7463298414786972,-1.0677419316883239,0.07448194240186737,0.4135078403001051,-0.7004597263468552,24.4
-0.38986567852160836,-0.49559343450001336,-0.07127264971415287,3.409545424246464,-0.5484049658267552,-0.2975006948910211,-0.309720319021105,0.19500318406818096,-0.6309827657490134,-0.7478768050581953,0.07448194240186737,0.2643198697988104,0.26104325954153357,24.4
-0.3477537459778682,-0.49559343450001336,-0.7130919979092949,3.409545424246464,-0.39422927549667053,0.5261781048732405,0.30021075297316857,0.15195126295244316,-0.16959446283027788,-0.5701739569303462,-0.47933470907704145,0.342304490742669,-0.4493312408550828,25.1
-0.39577673972969235,-0.49559343450001336,-1.1970150144300056,-0.29329423004270655,-0.9252788755225173,2.2534340006751923,-1.0879082384620749,-0.15620985661283576,-0.8616769172083811,-0.7538002333291236,-0.20242638333758706,0.39786716597335636,-1.2776390079191058,43.8
-0.024429644305321137,-0.49559343450001336,1.0266916566515687,3.409545424246464,1.413052427817098,3.648022444720501,0.5245532162354303,-0.9070221431762188,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.028477928611721864,-1.0389975741921176,21.9
-0.3838604781905809,0.4502589266415195,-0.7628001023253195,-0.29329423004270655,-1.0451933013348054,0.6525626826148463,-1.7679463302258052,1.888425954007712,-0.28494153855996174,-0.4339351066989952,0.30523888051807885,0.400164048217145,-0.8627913992890508,26.2
0.3639829037549813,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.413052427817098,-0.3817570800520917,0.9592167388060617,-0.9212311653865664,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.4065884960772469,0.4053380799345961,14.2
0.9141067614949581,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,0.5222595503543874,-0.9018223539773227,0.6893047126936532,-0.8850713281336552,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.717542601748201,0.18334604856065356,20.8
-0.40258759581056236,2.9438696969237426,-1.3622213614597347,-0.29329423004270655,-1.4391978432894657,-0.056353109774852375,-1.2771971918396081,2.484496796034485,-0.977023992938065,-0.9611202228116144,-0.11012360809110279,-0.170119000311998,0.02101437561845808,20.1
-0.4026915867021861,3.1588361426377274,-1.0128026274765025,-0.29329423004270655,-1.0623239335937036,0.359118030846979,-1.4104005294015758,2.2230224637317764,-0.6309827657490134,-0.3095431130095008,-0.24857777096083,0.3858358780297039,-0.8905404032107935,23.1
2.183890280268545,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.0104825697329889,0.16155133460722657,0.9907648977023175,-1.1518327384681208,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,1.513910786608222,13.1
-0.37637094471174565,-0.49559343450001336,1.5807908205831378,-0.29329423004270655,0.607912711648879,-0.8364510206626989,0.9837541957253717,-0.9619699898634101,-0.6309827657490134,0.19987171829033337,1.274418020606166,0.3823358669915505,0.6120681591515804,16.2
-0.40073327401676717,0.5792387940699104,-0.9090004094312745,-0.29329423004270655,-1.088019881982051,0.04824102352854469,-1.2526597349202981,0.7433014995937194,-0.6309827657490134,-0.7241830919744822,0.2590874928948359,0.43472665721891096,-0.8405921961516565,24.8
0.2324683597209004,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,0.35475994195933724,0.7699277854285289,-0.4836310461509448,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.40103905097668324,-0.3452724761485472,20.2
-0.37715470764229897,-0.49559343450001336,-0.07127264971415287,-0.29329423004270655,-0.5484049658267552,-0.70570835403345,0.16700741541120087,0.2496205883783872,-0.6309827657490134,-0.7478768050581953,0.07448194240186737,0.35302327454701443,0.7327763262111613,22.5
-0.30011606584553385,-0.49559343450001336,-0.4294634021237423,-0.29329423004270655,-0.12870447548374692,-0.3221965319209907,0.7313689245553274,0.2961185514255381,-0.6309827657490134,-0.5701739569303462,1.1821152453596817,-0.5553389651987728,0.6245552109163647,14.8
-0.3989347789121594,-0.49559343450001336,-1.120990854734909,-0.29329423004270655,-0.5484049658267552,1.176986045427718,-0.16950627948219152,-0.19430514207380098,-0.8616769172083811,-0.7893408029546934,-0.29472915858407134,0.42553912824375817,-0.9821121161525448,28.7
1.0265154421353544,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,0.23103880195311638,-0.8073970947450876,-0.39384874274445303,-0.4731985082489953,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,0.2749177615024049,20.1
-0.3833503755011425,-0.49559343450001336,-0.03910858215084269,-0.29329423004270655,-1.19936899166489,-0.03456266533664487,-2.1640509919232356,0.6897698345221775,-0.6309827657490134,-0.5820208134722028,0.35139026814132013,0.21892910164775686,-0.7268212800725109,23.4
-0.3961182677106039,1.4391045769258493,-1.1166048455217306,-0.29329423004270655,-0.9938014045581105,0.7455352455512004,-0.9406834969462157,-0.017707294602338036,-0.5156356900193295,-0.031141984275870498,-1.4946652367883717,0.40158592770139484,-0.8461419969360051,32.0
-0.15144959253932935,-0.49559343450001336,1.2430681111683815,-0.29329423004270655,0.4451717051893451,-0.5647968133330391,1.0293237585755186,-0.6785448425181381,-0.5156356900193295,-0.0015248429212289753,-1.725422174904583,-0.09869690006467753,-0.10385614202938466,19.1
-0.2445531851305093,-0.49559343450001336,1.2430681111683815,-0.29329423004270655,0.4451717051893451,1.7725915267387358,0.8014759443247841,-0.875771735524225,-0.5156356900193295,-0.0015248429212289753,-1.725422174904583,0.18896025713356704,-1.53292984399914,50.0
-0.3907096467052071,0.04182267978494851,-0.732098037833069,-0.29329423004270655,-1.2336302561826866,-0.5575333318536366,-1.2246169270125153,1.2612935285443643,-0.6309827657490134,-0.34508368263507067,0.21293610527159293,0.43472665721891096,-0.5533900055616184,20.9
-0.36010895854372804,-0.49559343450001336,-0.7130919979092949,3.409545424246464,-0.39422927549667053,-0.1522310653029685,0.8190026992671483,-0.36731532945228557,-0.16959446283027788,-0.5701739569303462,-0.47933470907704145,0.4165703499584898,1.2045093928807895,21.7
-0.4004344370334696,-0.49559343450001336,-1.120990854734909,-0.29329423004270655,-0.5484049658267552,0.19786874200424037,0.209071627272875,-0.34649745970224155,-0.8616769172083811,-0.7893408029546934,-0.29472915858407134,0.3980859166632414,-0.6352495671307598,22.0
1.133308614628071,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,0.37664917615375193,0.5639482085661339,1.1239682352642852,-1.0850833783171856,1.6759587488446641,1.5563367923329152,0.8129041443737431,-3.5230201995181516,1.171210588174698,17.2
-0.3996309705655559,2.9438696969237426,-1.397309435165164,-0.29329423004270655,-1.2764568368299318,1.2176615417123733,-1.0984242914274933,1.6441346253082143,-0.8616769172083811,-0.4398585349699235,-2.694601314992671,-0.03110293689033712,-0.5783641090911869,30.3
0.4701510362569912,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.2588767374870133,-1.087767479850031,1.1239682352642852,-1.0824398393013073,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,1.634618953667803,12.3
-0.3862369437244235,-0.49559343450001336,2.130503975301528,-0.29329423004270655,0.23960411808256554,-0.410811005969703,0.7173475206014364,-0.8653864036761306,-0.8616769172083811,-1.2750619211708145,0.30523888051807885,0.30478874742746065,0.2818550124828407,21.4
-0.38322120786733627,0.4502589266415195,-0.7628001023253195,-0.29329423004270655,-1.0451933013348054,-0.062163894958375154,0.39485522966193526,1.9965278173356051,-0.28494153855996174,-0.4339351066989952,0.30523888051807885,0.20766344111869983,-0.36469677889376706,20.5
-0.380450671586288,0.36427234835592565,-0.6019797645087692,3.409545424246464,-0.7625378690629835,2.0660361785066033,-0.5656109411796222,0.25509649062556455,-0.7463298414786972,-1.0677419316883239,0.07448194240186737,0.36767957076928215,-0.8600164988968765,35.2
-0.3934331134247835,0.5792387940699104,-0.8695263265126667,-0.29329423004270655,-0.8567563464869241,-0.4965200874266546,-0.7268570866493725,1.4661678022749574,-0.16959446283027788,-0.7064128071616972,0.5821472062575316,0.43472665721891096,-0.4937296471298711,19.6
-0.3971866372919168,-0.49559343450001336,2.130503975301528,-0.29329423004270655,0.23960411808256554,-0.5793237762918442,0.06184688575701575,-0.7403847730681559,-0.8616769172083811,-1.2750619211708145,0.30523888051807885,0.34996076488862976,0.22080720385500632,22.0
-0.39447302234102044,0.04182267978494851,-0.46893748504235017,-0.29329423004270655,-0.24861890129603498,-0.5517225466701139,-1.0142958677041451,0.7669989386289171,-0.5156356900193295,-0.546480243846633,-1.4946652367883717,0.3647264364558403,0.40672553013068347,21.7
0.11547532272134564,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,0.3721922975099043,0.6507458518204522,-0.6563107911524447,1.6759587488446641,1.5563367923329152,0.8129041443737431,-3.349441527094724,0.7424884775837713,14.1
-0.3719912862129412,0.36427234835592565,-0.6019797645087692,-0.29329423004270655,-0.7625378690629835,-0.599661524434172,-0.9056299870614872,0.2846002742849242,-0.7463298414786972,-1.0677419316883239,0.07448194240186737,0.3444919976415149,0.03072652699106811,21.1
1.7417538483135113,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.0104825697329889,1.5169169786637622,1.0503558645063558,-1.1847825640588938,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,0.09177433561890225,15.0
-0.3995488724932214,-0.49559343450001336,0.12463576180782669,-0.29329423004270655,0.17108158904697235,-0.34689236895095893,0.45094084547750046,-0.6236442018848019,-0.977023992938065,-0.7715705181419086,1.1821152453596817,0.43472665721891096,-0.6796479734055482,11.9
0.33974536351990825,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,-0.2728048578610516,0.5771334810625228,-0.5233313374429792,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.43472665721891096,0.266593060325882,20.0
-0.2708004861763309,-0.49559343450001336,1.2430681111683815,-0.29329423004270655,0.4451717051893451,0.9794193491879654,1.0328291095639917,-0.9199566019324821,-0.5156356900193295,-0.0015248429212289753,-1.725422174904583,0.06864737769703895,-1.1361190879182175,41.3
-0.39800542873333283,-0.49559343450001336,-0.8607543080863093,-0.29329423004270655,-0.32570674646107733,-0.43695953929555226,-0.33075242495194207,0.4654938726571895,-0.5156356900193295,-1.0618185034173955,0.8129041443737431,0.43472665721891096,-0.48401749575726133,18.7
-0.3986063866228214,-0.49559343450001336,-1.2598811464855664,-0.29329423004270655,-0.5569702819562043,2.2694136599298784,-0.5025146233871111,-0.2959397760235629,-0.7463298414786972,-1.245444779816173,-0.29472915858407134,0.38802338492854976,-1.1555433906634374,50.0
0.5002284860374584,-0.49559343450001336,1.0266916566515687,3.409545424246464,0.9847866213446415,-0.5720602948124417,0.75941173246311,-1.2729162666061329,1.6759587488446641,1.5563367923329152,0.8129041443737431,-0.10143128368823498,-0.540902953796834,50.0
0.21552550687298863,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.6014893826649792,-0.07233276902953839,1.1239682352642852,-0.8597688832673885,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.42149224048089307,0.5288211473863518,18.4
1.6543905529399594,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,0.37664917615375193,-2.383572575775464,1.1239682352642852,-1.0726209800994724,1.6759587488446641,1.5563367923329152,0.8129041443737431,-3.59148916545203,2.9957075960292885,17.9
-0.3893566704731345,-0.49559343450001336,-0.07127264971415287,-0.29329423004270655,-0.5484049658267552,0.15428785312782406,-1.2491543839318253,0.05631179784226313,-0.6309827657490134,-0.7478768050581953,0.07448194240186737,0.31342939967790245,-0.47153044399247684,28.1
0.15245229450080405,-0.49559343450001336,1.0266916566515687,-0.29329423004270655,1.3702258471698523,0.04097754204914219,0.8365294542095125,-0.6882220835584081,1.6759587488446641,1.5563367923329152,0.8129041443737431,0.30555437484205666,0.6231677607202772,16.1
-0.3979933876827238,-0.49559343450001336,-0.9777145537710733,-0.29329423004270655,-0.9509748239108647,-0.5386482800071899,-0.5480841862372581,1.9767484807703704,-0.7463298414786972,-0.3036196847385725,0.16678471764835162,0.08155366840023022,-0.015059329479807556,17.2
-0.39058266835332967,-0.49559343450001336,0.415574372948677,-0.29329423004270655,-0.9938014045581105,0.594454830779625,-1.2912185957934994,1.0075137830200165,-0.6309827657490134,-0.6767956658070557,-1.125454135802433,0.43472665721891096,-0.9030274549755779,28.6
-0.3985428974468827,-0.49559343450001336,-1.120990854734909,-0.29329423004270655,-0.5484049658267552,1.0723919121243195,0.6437351498435064,-0.19090630619624271,-0.8616769172083811,-0.7893408029546934,-0.29472915858407134,0.43472665721891096,-1.0098611200742877,23.6
-0.3663013424796782,-0.49559343450001336,-0.5405756355242681,-0.29329423004270655,-0.5141437013089586,-0.3309127096962729,-0.6322126099606061,0.422489157595307,-0.5156356900193295,-0.6886425223489123,0.5359958186342904,0.43472665721891096,-0.7046220769351166,20.4
-0.2741544660914363,-0.49559343450001336,1.5807908205831378,-0.29329423004270655,0.607912711648879,0.08310573462967748,1.0433451625294101,-0.7341063679054441,-0.6309827657490134,0.19987171829033337,1.274418020606166,0.43472665721891096,-0.07194478751938035,19.6
-0.39395744644675984,-0.49559343450001336,2.130503975301528,-0.29329423004270655,0.23960411808256554,-0.5662495096289202,0.976743493748426,-0.8590607924595639,-0.8616769172083811,-1.2750619211708145,0.30523888051807885,0.24310105288000455,0.6661787167989784,18.8
